nada | seu-socio-gestor-auditoria-planilhas.zip | Inventário!escopo | 53 arquivos XLSX efetivamente abertos; fórmulas lidas como fórmula e valores em cache; 161.932 fórmulas; 274 validações (207 listas, 35 datas, 27 decimais, 5 inteiros); 470 regras de formatação condicional | 20 conferências aritméticas centrais abaixo; contraprovas adicionais nos achados; nenhum Excel ou Google Planilhas executado | Diagnóstico em 17/09/2026; data-base dos números dos kits 03/04 = 14/09/2026
nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1058 | Fórmula amarela editável: =TODAY()+1 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1059 | Fórmula amarela editável: =TODAY()+2 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1060 | Fórmula amarela editável: =TODAY()+2 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1061 | Fórmula amarela editável: =TODAY()+2 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1062 | Fórmula amarela editável: =TODAY()+2 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1063 | Fórmula amarela editável: =TODAY()+2 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1064 | Fórmula amarela editável: =TODAY()+2 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1065 | Fórmula amarela editável: =TODAY()+2 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1066 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1067 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1068 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1069 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1070 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1071 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1072 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1073 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1074 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1075 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1076 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1077 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1078 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1079 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1080 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1081 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1082 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1083 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1084 | Fórmula amarela editável: =TODAY()+3 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1085 | Fórmula amarela editável: =TODAY()+4 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1086 | Fórmula amarela editável: =TODAY()+4 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1087 | Fórmula amarela editável: =TODAY()+4 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1088 | Fórmula amarela editável: =TODAY()+4 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1089 | Fórmula amarela editável: =TODAY()+4 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1090 | Fórmula amarela editável: =TODAY()+4 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1091 | Fórmula amarela editável: =TODAY()+4 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1092 | Fórmula amarela editável: =TODAY()+4 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1093 | Fórmula amarela editável: =TODAY()+4 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1094 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1095 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1096 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1097 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1098 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1099 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1100 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1101 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1102 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1103 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1104 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1105 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1106 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1107 | Fórmula amarela editável: =TODAY()+7 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1108 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1109 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1110 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1111 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1112 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1113 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1114 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1115 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1116 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1117 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1118 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1119 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1120 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1121 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1122 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1123 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

nada | 04-medicos/02-faltas-e-retornos.xlsx | Agenda!A1124 | Fórmula amarela editável: =TODAY()+8 | Inventário explícito da exceção fórmula/entrada | Decidir no gerador entre exemplo relativo identificado e entrada literal definitiva

